sensor_id,location_type,timestamp,temperature_c,humidity_pct
SNS-014,Roadside,2025-12-29,31.55,46.95
SNS-014,Roadside,2026-01-03,30.9,53.7
SNS-014,Roadside,2026-01-08,29.4,54.8
SNS-014,Roadside,2026-01-13,,
SNS-014,Roadside,2026-01-18,32.0,50.8
SNS-014,Roadside,2026-01-23,29.8,47.9
SNS-014,Roadside,2026-01-28,29.2,52.675
SNS-014,Roadside,2026-02-02,32.0,51.2
SNS-014,Roadside,2026-02-07,28.96666666666667,47.76666666666667
SNS-014,Roadside,2026-02-12,,
SNS-014,Roadside,2026-02-17,,
SNS-014,Roadside,2026-02-22,28.775,51.5
SNS-014,Roadside,2026-02-27,29.45,46.75
SNS-014,Roadside,2026-03-04,29.233333333333334,54.5
SNS-014,Roadside,2026-03-09,,
SNS-014,Roadside,2026-03-14,30.6,58.1
SNS-014,Roadside,2026-03-19,27.3,56.4
SNS-014,Roadside,2026-03-24,27.5,57.8
SNS-014,Roadside,2026-03-29,25.16,58.0
SNS-014,Roadside,2026-04-03,,
SNS-014,Roadside,2026-04-08,26.1,58.4
SNS-014,Roadside,2026-04-13,26.439999999999998,56.8
SNS-014,Roadside,2026-04-18,25.866666666666664,65.96666666666667
SNS-014,Roadside,2026-04-23,23.03333333333333,63.45000000000001
SNS-014,Roadside,2026-04-28,26.266666666666666,62.46666666666666
SNS-014,Roadside,2026-05-03,21.3,67.025
SNS-014,Roadside,2026-05-08,21.53333333333333,64.8
SNS-014,Roadside,2026-05-13,22.6,64.0
SNS-014,Roadside,2026-05-18,20.1,67.8
SNS-014,Roadside,2026-05-23,23.599999999999998,68.0
SNS-014,Roadside,2026-05-28,20.4,68.0
SNS-014,Roadside,2026-06-02,20.950000000000003,69.55000000000001
SNS-014,Roadside,2026-06-07,21.0,70.4
SNS-014,Roadside,2026-06-12,,
SNS-014,Roadside,2026-06-17,20.0,67.74
SNS-014,Roadside,2026-06-22,20.0,65.5
SNS-014,Roadside,2026-06-27,19.2,66.7
SNS-014,Roadside,2026-07-02,20.599999999999998,72.23333333333333
SNS-014,Roadside,2026-07-07,19.2,68.15
SNS-014,Roadside,2026-07-12,19.7,69.3
SNS-014,Roadside,2026-07-17,20.933333333333334,72.5
SNS-014,Roadside,2026-07-22,21.0,64.8
SNS-014,Roadside,2026-07-27,21.442857142857143,68.38571428571429
SNS-014,Roadside,2026-08-01,19.549999999999997,70.4
SNS-014,Roadside,2026-08-06,22.975,72.575
SNS-014,Roadside,2026-08-11,20.599999999999998,67.3
SNS-014,Roadside,2026-08-16,,
SNS-014,Roadside,2026-08-21,21.866666666666664,64.39999999999999
SNS-014,Roadside,2026-08-26,23.575,62.625
SNS-014,Roadside,2026-08-31,23.266666666666666,68.26666666666667
SNS-014,Roadside,2026-09-05,22.5,58.599999999999994
SNS-014,Roadside,2026-09-10,23.799999999999997,61.025000000000006
SNS-014,Roadside,2026-09-15,27.55,65.75
SNS-015,Roadside,2025-01-05,26.425,58.675
SNS-015,Roadside,2025-01-10,22.6,56.4
SNS-015,Roadside,2025-01-15,26.9,58.5
SNS-015,Roadside,2025-01-20,26.7,52.13333333333333
SNS-015,Roadside,2025-01-25,26.9,59.900000000000006
SNS-015,Roadside,2025-01-30,29.6,50.75
SNS-015,Roadside,2025-02-04,28.7,52.76666666666667
SNS-015,Roadside,2025-02-09,31.05,50.6
SNS-015,Roadside,2025-02-14,28.15,53.7
SNS-015,Roadside,2025-02-19,,
SNS-015,Roadside,2025-02-24,33.8,50.0
SNS-015,Roadside,2025-03-01,28.333333333333332,54.26666666666667
SNS-015,Roadside,2025-03-06,28.066666666666666,52.23333333333333
SNS-015,Roadside,2025-03-11,30.65,46.45
SNS-015,Roadside,2025-03-16,31.0,54.8
SNS-015,Roadside,2025-03-21,30.566666666666666,49.53333333333334
SNS-015,Roadside,2025-03-26,28.866666666666664,53.800000000000004
SNS-015,Roadside,2025-03-31,32.25,49.85
SNS-015,Roadside,2025-04-05,31.025,51.099999999999994
SNS-015,Roadside,2025-04-10,30.3,50.9
SNS-015,Roadside,2025-04-15,29.8,47.56666666666666
SNS-015,Roadside,2025-04-20,30.65,56.05
SNS-015,Roadside,2025-04-25,28.7,53.5
SNS-015,Roadside,2025-04-30,27.3,53.4
SNS-015,Roadside,2025-05-05,27.083333333333332,54.96666666666667
SNS-015,Roadside,2025-05-10,24.0,53.6
SNS-015,Roadside,2025-05-15,26.85,57.95
SNS-015,Roadside,2025-05-20,24.5,60.2
SNS-015,Roadside,2025-05-25,27.0,61.3
SNS-015,Roadside,2025-05-30,24.1,58.95
SNS-015,Roadside,2025-06-04,25.266666666666666,55.633333333333326
SNS-015,Roadside,2025-06-09,24.96,64.47999999999999
SNS-015,Roadside,2025-06-14,25.2,64.4
SNS-015,Roadside,2025-06-19,22.75,60.25
SNS-015,Roadside,2025-06-24,25.0,64.6
SNS-015,Roadside,2025-06-29,,
SNS-015,Roadside,2025-07-04,21.9,64.5
SNS-015,Roadside,2025-07-09,22.0,67.025
SNS-015,Roadside,2025-07-14,19.775,65.05
SNS-015,Roadside,2025-07-19,18.833333333333332,64.8
SNS-015,Roadside,2025-07-24,20.066666666666666,68.73333333333333
SNS-015,Roadside,2025-07-29,,
SNS-015,Roadside,2025-08-03,20.525000000000002,65.8
SNS-015,Roadside,2025-08-08,22.2,74.8
SNS-015,Roadside,2025-08-13,20.05,78.15
SNS-015,Roadside,2025-08-18,,
SNS-015,Roadside,2025-08-23,24.0,75.8
SNS-015,Roadside,2025-08-28,20.6,66.2
SNS-015,Roadside,2025-09-02,22.200000000000003,69.69999999999999
SNS-015,Roadside,2025-09-07,,
SNS-015,Roadside,2025-09-12,21.78,71.47999999999999
SNS-015,Roadside,2025-09-17,19.0,71.5
SNS-015,Roadside,2025-09-22,21.333333333333332,71.96666666666667
SNS-015,Roadside,2025-09-27,,
SNS-015,Roadside,2025-10-02,22.833333333333332,65.16666666666667
SNS-015,Roadside,2025-10-07,21.36,65.56
SNS-015,Roadside,2025-10-12,26.066666666666666,69.23333333333333
SNS-015,Roadside,2025-10-17,23.9,58.7
SNS-015,Roadside,2025-10-22,23.98,62.879999999999995
SNS-015,Roadside,2025-10-27,22.175,62.725
SNS-015,Roadside,2025-11-01,24.2,66.25
SNS-015,Roadside,2025-11-06,26.5,63.7
SNS-015,Roadside,2025-11-11,25.9,59.0
SNS-015,Roadside,2025-11-16,26.3,58.3
SNS-015,Roadside,2025-11-21,26.7,55.2
SNS-015,Roadside,2025-11-26,26.4,55.95
SNS-015,Roadside,2025-12-01,28.2,60.3
SNS-015,Roadside,2025-12-06,,
SNS-015,Roadside,2025-12-11,27.5,44.9
SNS-015,Roadside,2025-12-16,30.48,51.92
SNS-015,Roadside,2025-12-21,30.1,57.05
SNS-015,Roadside,2025-12-26,29.3,48.199999999999996
SNS-015,Roadside,2025-12-31,27.433333333333334,53.699999999999996
SNS-015,Roadside,2026-01-05,29.0,55.6
SNS-015,Roadside,2026-01-10,31.5,50.7
SNS-015,Roadside,2026-01-15,29.25,46.7
SNS-015,Roadside,2026-01-20,30.2,50.775
SNS-015,Roadside,2026-01-25,29.2,46.6
SNS-015,Roadside,2026-01-30,30.6,47.2
SNS-015,Roadside,2026-02-04,30.5,51.43333333333334
SNS-015,Roadside,2026-02-09,28.200000000000003,50.875
SNS-015,Roadside,2026-02-14,27.333333333333332,53.93333333333334
SNS-015,Roadside,2026-02-19,31.05,51.55
SNS-015,Roadside,2026-02-24,25.6,47.9
SNS-015,Roadside,2026-03-01,25.95,51.0
SNS-015,Roadside,2026-03-06,29.3,52.7
SNS-015,Roadside,2026-03-11,29.833333333333332,54.43333333333334
SNS-015,Roadside,2026-03-16,26.25,56.45
SNS-015,Roadside,2026-03-21,27.166666666666668,57.43333333333334
SNS-015,Roadside,2026-03-26,28.46666666666667,54.56666666666666
SNS-015,Roadside,2026-03-31,24.099999999999998,58.03333333333333
SNS-015,Roadside,2026-04-05,25.166666666666668,60.5
SNS-015,Roadside,2026-04-10,24.05,59.75
SNS-015,Roadside,2026-04-15,25.5,60.225
SNS-015,Roadside,2026-04-20,24.7,57.5
SNS-015,Roadside,2026-04-25,23.8625,62.5125
SNS-015,Roadside,2026-04-30,25.5,69.6
SNS-015,Roadside,2026-05-05,21.75,64.94999999999999
SNS-015,Roadside,2026-05-10,25.3,70.73333333333333
SNS-015,Roadside,2026-05-15,21.4,66.4
SNS-015,Roadside,2026-05-20,21.049999999999997,75.85
SNS-015,Roadside,2026-05-25,,
SNS-015,Roadside,2026-05-30,19.5,71.3
SNS-015,Roadside,2026-06-04,18.1,68.5
SNS-015,Roadside,2026-06-09,17.8,70.65
SNS-015,Roadside,2026-06-14,21.066666666666666,70.2
SNS-015,Roadside,2026-06-19,21.333333333333332,74.36666666666666
SNS-015,Roadside,2026-06-24,17.1,75.6
SNS-015,Roadside,2026-06-29,21.049999999999997,65.5
SNS-015,Roadside,2026-07-04,19.35,75.94999999999999
SNS-015,Roadside,2026-07-09,21.2,73.3
SNS-015,Roadside,2026-07-14,22.6,70.1
SNS-015,Roadside,2026-07-19,17.1,70.1
SNS-015,Roadside,2026-07-24,,
SNS-015,Roadside,2026-07-29,19.96666666666667,67.10000000000001
SNS-015,Roadside,2026-08-03,20.85,67.25
SNS-015,Roadside,2026-08-08,22.299999999999997,66.5
SNS-015,Roadside,2026-08-13,21.066666666666666,61.93333333333334
SNS-015,Roadside,2026-08-18,26.4,64.0
SNS-015,Roadside,2026-08-23,22.799999999999997,64.25
SNS-015,Roadside,2026-08-28,23.55,60.449999999999996
SNS-015,Roadside,2026-09-02,22.233333333333334,59.800000000000004
SNS-015,Roadside,2026-09-07,22.8,56.4
SNS-015,Roadside,2026-09-12,22.900000000000002,57.36666666666667
SNS-016,Roadside,2025-01-02,22.299999999999997,59.55
SNS-016,Roadside,2025-01-07,24.15,57.7
SNS-016,Roadside,2025-01-12,27.53333333333333,57.800000000000004
SNS-016,Roadside,2025-01-17,25.1,54.05
SNS-016,Roadside,2025-01-22,25.7,56.6
SNS-016,Roadside,2025-01-27,25.95,52.6
SNS-016,Roadside,2025-02-01,28.96666666666667,51.199999999999996
SNS-016,Roadside,2025-02-06,27.566666666666666,56.73333333333333
SNS-016,Roadside,2025-02-11,27.799999999999997,58.7
SNS-016,Roadside,2025-02-16,28.1,54.1
SNS-016,Roadside,2025-02-21,29.633333333333336,53.800000000000004
SNS-016,Roadside,2025-02-26,29.833333333333332,58.36666666666667
SNS-016,Roadside,2025-03-03,31.5,56.3
SNS-016,Roadside,2025-03-08,28.1,47.5
SNS-016,Roadside,2025-03-13,30.1,54.8
SNS-016,Roadside,2025-03-18,30.083333333333332,51.800000000000004
SNS-016,Roadside,2025-03-23,32.4,47.900000000000006
SNS-016,Roadside,2025-03-28,29.799999999999997,50.849999999999994
SNS-016,Roadside,2025-04-02,29.9,50.7
SNS-016,Roadside,2025-04-07,30.6,45.9
SNS-016,Roadside,2025-04-12,28.65,50.85
SNS-016,Roadside,2025-04-17,29.25,49.400000000000006
SNS-016,Roadside,2025-04-22,25.799999999999997,52.1
SNS-016,Roadside,2025-04-27,26.85,45.1
SNS-016,Roadside,2025-05-02,30.02,51.94
SNS-016,Roadside,2025-05-07,27.75,48.7
SNS-016,Roadside,2025-05-12,26.133333333333336,60.0
SNS-016,Roadside,2025-05-17,,
SNS-016,Roadside,2025-05-22,23.85,53.25
SNS-016,Roadside,2025-05-27,25.55,60.95
SNS-016,Roadside,2025-06-01,25.233333333333334,59.36666666666667
SNS-016,Roadside,2025-06-06,26.0,58.0
SNS-016,Roadside,2025-06-11,25.557142857142857,61.699999999999996
SNS-016,Roadside,2025-06-16,24.8,72.4
SNS-016,Roadside,2025-06-21,22.95,59.599999999999994
SNS-016,Roadside,2025-06-26,22.96,66.53999999999999
SNS-016,Roadside,2025-07-01,22.65,63.699999999999996
SNS-016,Roadside,2025-07-06,21.15,69.15
SNS-016,Roadside,2025-07-11,24.35,64.15
SNS-016,Roadside,2025-07-16,21.1,63.15
SNS-016,Roadside,2025-07-21,22.400000000000002,68.875
SNS-016,Roadside,2025-07-26,18.599999999999998,68.7
SNS-016,Roadside,2025-07-31,18.8,74.675
SNS-016,Roadside,2025-08-05,20.066666666666666,75.53333333333333
SNS-016,Roadside,2025-08-10,19.333333333333332,67.03333333333333
SNS-016,Roadside,2025-08-15,19.55,70.75
SNS-016,Roadside,2025-08-20,21.3,64.25
SNS-016,Roadside,2025-08-25,20.9,67.44999999999999
SNS-016,Roadside,2025-08-30,16.4,74.8
SNS-016,Roadside,2025-09-04,18.733333333333334,69.89999999999999
SNS-016,Roadside,2025-09-09,,
SNS-016,Roadside,2025-09-14,20.099999999999998,67.76666666666667
SNS-016,Roadside,2025-09-19,19.4,70.4
SNS-016,Roadside,2025-09-24,18.0,67.65
SNS-016,Roadside,2025-09-29,21.85,60.45
SNS-016,Roadside,2025-10-04,22.633333333333336,62.20000000000001
SNS-016,Roadside,2025-10-09,18.6,66.9
SNS-016,Roadside,2025-10-14,20.1,61.15
SNS-016,Roadside,2025-10-19,,
SNS-016,Roadside,2025-10-24,23.233333333333334,64.3
SNS-016,Roadside,2025-10-29,22.35,66.4
SNS-016,Roadside,2025-11-03,23.266666666666666,65.8
SNS-016,Roadside,2025-11-08,23.3,57.7
SNS-016,Roadside,2025-11-13,27.799999999999997,58.2
SNS-016,Roadside,2025-11-18,,
SNS-016,Roadside,2025-11-23,28.6,59.8
SNS-016,Roadside,2025-11-28,,
SNS-016,Roadside,2025-12-03,27.4,54.2
SNS-016,Roadside,2025-12-08,27.666666666666668,58.63333333333333
SNS-016,Roadside,2025-12-13,28.866666666666664,49.800000000000004
SNS-016,Roadside,2025-12-18,28.3,50.199999999999996
SNS-016,Roadside,2025-12-23,30.950000000000003,51.15
SNS-016,Roadside,2025-12-28,27.75,49.900000000000006
SNS-016,Roadside,2026-01-02,33.3,47.5
SNS-016,Roadside,2026-01-07,30.866666666666664,51.06666666666666
SNS-016,Roadside,2026-01-12,26.1,50.3
SNS-016,Roadside,2026-01-17,29.733333333333334,55.56666666666666
SNS-016,Roadside,2026-01-22,30.375,45.2
SNS-016,Roadside,2026-01-27,30.099999999999998,45.4
SNS-016,Roadside,2026-02-01,31.74,51.5
SNS-016,Roadside,2026-02-06,30.72,49.239999999999995
SNS-016,Roadside,2026-02-11,29.2,41.1
SNS-016,Roadside,2026-02-16,29.933333333333334,52.23333333333333
SNS-016,Roadside,2026-02-21,26.3,50.2
SNS-016,Roadside,2026-02-26,27.5,43.2
SNS-016,Roadside,2026-03-03,28.2,62.1
SNS-016,Roadside,2026-03-08,27.8,50.4
SNS-016,Roadside,2026-03-13,27.8,59.0
SNS-016,Roadside,2026-03-18,26.2,55.9
SNS-016,Roadside,2026-03-23,26.9,61.7
SNS-016,Roadside,2026-03-28,28.825,62.275
SNS-016,Roadside,2026-04-02,,
SNS-016,Roadside,2026-04-07,28.8,50.5
SNS-016,Roadside,2026-04-12,26.066666666666666,59.03333333333333
SNS-016,Roadside,2026-04-17,,
SNS-016,Roadside,2026-04-22,,
SNS-016,Roadside,2026-04-27,25.133333333333336,59.13333333333333
SNS-016,Roadside,2026-05-02,22.75,59.85
SNS-016,Roadside,2026-05-07,24.549999999999997,69.0
SNS-016,Roadside,2026-05-12,21.0,58.6
SNS-016,Roadside,2026-05-17,22.35,68.75
SNS-016,Roadside,2026-05-22,21.46,68.4
SNS-016,Roadside,2026-05-27,21.0,68.39999999999999
SNS-016,Roadside,2026-06-01,19.5,63.05
SNS-016,Roadside,2026-06-06,17.7,69.1
SNS-016,Roadside,2026-06-11,19.866666666666667,67.39999999999999
SNS-016,Roadside,2026-06-16,19.8,68.75
SNS-016,Roadside,2026-06-21,20.05,70.775
SNS-016,Roadside,2026-06-26,19.599999999999998,70.36666666666667
SNS-016,Roadside,2026-07-01,22.2,73.0
SNS-016,Roadside,2026-07-06,18.75,69.19999999999999
SNS-016,Roadside,2026-07-11,20.9,65.75
SNS-016,Roadside,2026-07-16,,
SNS-016,Roadside,2026-07-21,20.400000000000002,69.03333333333333
SNS-016,Roadside,2026-07-26,,
SNS-016,Roadside,2026-07-31,20.333333333333332,68.96666666666665
SNS-016,Roadside,2026-08-05,21.5,69.03333333333333
SNS-016,Roadside,2026-08-10,19.2,66.8
SNS-016,Roadside,2026-08-15,21.3,65.86666666666666
SNS-016,Roadside,2026-08-20,,
SNS-016,Roadside,2026-08-25,24.5,61.949999999999996
SNS-016,Roadside,2026-08-30,23.75,66.4
SNS-016,Roadside,2026-09-04,23.25,67.4
SNS-016,Roadside,2026-09-09,24.450000000000003,52.75
SNS-016,Roadside,2026-09-14,22.3,67.5
SNS-017,Roadside,2025-01-08,25.225,62.275
SNS-017,Roadside,2025-01-13,26.3,58.7
SNS-017,Roadside,2025-01-18,22.9,55.5
SNS-017,Roadside,2025-01-23,28.4,51.35
SNS-017,Roadside,2025-01-28,27.65,52.55
SNS-017,Roadside,2025-02-02,27.4,48.9
SNS-017,Roadside,2025-02-07,29.5,54.1
SNS-017,Roadside,2025-02-12,31.2,52.6
SNS-017,Roadside,2025-02-17,30.73333333333333,50.43333333333334
SNS-017,Roadside,2025-02-22,28.860000000000003,47.96
SNS-017,Roadside,2025-02-27,29.35,52.85
SNS-017,Roadside,2025-03-04,31.9,51.1
SNS-017,Roadside,2025-03-09,31.6,57.5
SNS-017,Roadside,2025-03-14,31.3,56.6
SNS-017,Roadside,2025-03-19,29.900000000000002,48.574999999999996
SNS-017,Roadside,2025-03-24,28.2,55.9
SNS-017,Roadside,2025-03-29,29.166666666666668,53.1
SNS-017,Roadside,2025-04-03,29.7,52.95
SNS-017,Roadside,2025-04-08,,
SNS-017,Roadside,2025-04-13,27.566666666666666,51.46666666666667
SNS-017,Roadside,2025-04-18,27.7,50.9
SNS-017,Roadside,2025-04-23,27.366666666666664,50.13333333333333
SNS-017,Roadside,2025-04-28,31.7,55.8
SNS-017,Roadside,2025-05-03,29.1,50.15
SNS-017,Roadside,2025-05-08,,
SNS-017,Roadside,2025-05-13,27.2,55.25
SNS-017,Roadside,2025-05-18,26.666666666666668,51.4
SNS-017,Roadside,2025-05-23,26.55,59.45
SNS-017,Roadside,2025-05-28,23.666666666666668,57.199999999999996
SNS-017,Roadside,2025-06-02,21.6,55.9
SNS-017,Roadside,2025-06-07,26.7,63.4
SNS-017,Roadside,2025-06-12,26.333333333333332,58.13333333333333
SNS-017,Roadside,2025-06-17,23.34,63.25999999999999
SNS-017,Roadside,2025-06-22,21.85,68.275
SNS-017,Roadside,2025-06-27,22.4,67.9
SNS-017,Roadside,2025-07-02,22.0,65.4
SNS-017,Roadside,2025-07-07,22.2,69.9
SNS-017,Roadside,2025-07-12,21.52,63.36
SNS-017,Roadside,2025-07-17,24.5,68.7
SNS-017,Roadside,2025-07-22,19.833333333333332,74.60000000000001
SNS-017,Roadside,2025-07-27,21.25,70.4
SNS-017,Roadside,2025-08-01,21.125,65.1
SNS-017,Roadside,2025-08-06,22.166666666666668,68.13333333333334
SNS-017,Roadside,2025-08-11,18.5,81.2
SNS-017,Roadside,2025-08-16,21.45,66.2
SNS-017,Roadside,2025-08-21,20.025,71.475
SNS-017,Roadside,2025-08-26,20.450000000000003,71.0
SNS-017,Roadside,2025-08-31,20.433333333333334,66.16666666666667
SNS-017,Roadside,2025-09-05,18.7,72.7
SNS-017,Roadside,2025-09-10,20.54,69.34
SNS-017,Roadside,2025-09-15,19.3,64.7
SNS-017,Roadside,2025-09-20,,
SNS-017,Roadside,2025-09-25,21.6,69.625
SNS-017,Roadside,2025-09-30,21.725,63.975
SNS-017,Roadside,2025-10-05,18.7,61.9
SNS-017,Roadside,2025-10-10,22.55,59.85
SNS-017,Roadside,2025-10-15,23.53333333333333,62.73333333333333
SNS-017,Roadside,2025-10-20,27.3,64.5
SNS-017,Roadside,2025-10-25,24.7,64.89999999999999
SNS-017,Roadside,2025-10-30,25.95,65.9
SNS-017,Roadside,2025-11-04,24.4,71.5
SNS-017,Roadside,2025-11-09,23.575,60.3
SNS-017,Roadside,2025-11-14,24.5,66.25
SNS-017,Roadside,2025-11-19,26.666666666666668,61.699999999999996
SNS-017,Roadside,2025-11-24,26.666666666666668,50.5
SNS-017,Roadside,2025-11-29,27.75,58.5
SNS-017,Roadside,2025-12-04,27.3,53.8
SNS-017,Roadside,2025-12-09,26.3,55.4
SNS-017,Roadside,2025-12-14,28.450000000000003,56.7
SNS-017,Roadside,2025-12-19,28.200000000000003,55.25
SNS-017,Roadside,2025-12-24,28.9,51.75
SNS-017,Roadside,2025-12-29,,
SNS-017,Roadside,2026-01-03,32.333333333333336,50.53333333333333
SNS-017,Roadside,2026-01-08,30.35,52.05
SNS-017,Roadside,2026-01-13,29.7,50.96666666666666
SNS-017,Roadside,2026-01-18,29.96666666666667,54.0
SNS-017,Roadside,2026-01-23,32.9,50.8
SNS-017,Roadside,2026-01-28,34.4,46.4
SNS-017,Roadside,2026-02-02,29.175,49.375
SNS-017,Roadside,2026-02-07,28.65,47.8
SNS-017,Roadside,2026-02-12,28.099999999999998,47.26666666666667
SNS-017,Roadside,2026-02-17,30.849999999999998,52.5
SNS-017,Roadside,2026-02-22,31.4,54.75
SNS-017,Roadside,2026-02-27,31.1,52.7
SNS-017,Roadside,2026-03-04,29.933333333333334,53.699999999999996
SNS-017,Roadside,2026-03-09,28.775,55.275
SNS-017,Roadside,2026-03-14,28.9,52.3
SNS-017,Roadside,2026-03-19,27.0,55.175
SNS-017,Roadside,2026-03-24,26.675,58.15
SNS-017,Roadside,2026-03-29,27.7,56.9
SNS-017,Roadside,2026-04-03,26.35,57.025
SNS-017,Roadside,2026-04-08,25.4,57.8
SNS-017,Roadside,2026-04-13,,
SNS-017,Roadside,2026-04-18,23.94,64.06
SNS-017,Roadside,2026-04-23,,
SNS-017,Roadside,2026-04-28,24.025,61.725
SNS-017,Roadside,2026-05-03,22.675,66.85
SNS-017,Roadside,2026-05-08,22.45,66.35
SNS-017,Roadside,2026-05-13,18.3,58.1
SNS-017,Roadside,2026-05-18,21.4,65.5
SNS-017,Roadside,2026-05-23,24.6,70.8
SNS-017,Roadside,2026-05-28,20.433333333333334,70.33333333333333
SNS-017,Roadside,2026-06-02,18.433333333333334,65.8
SNS-017,Roadside,2026-06-07,20.375,70.45
SNS-017,Roadside,2026-06-12,21.3,71.66666666666667
SNS-017,Roadside,2026-06-17,19.2,81.8
SNS-017,Roadside,2026-06-22,,
SNS-017,Roadside,2026-06-27,19.0,71.5
SNS-017,Roadside,2026-07-02,20.533333333333335,73.16666666666667
SNS-017,Roadside,2026-07-07,19.633333333333336,74.3
SNS-017,Roadside,2026-07-12,16.299999999999997,69.94999999999999
SNS-017,Roadside,2026-07-17,19.099999999999998,70.53333333333335
SNS-017,Roadside,2026-07-22,20.333333333333332,64.46666666666667
SNS-017,Roadside,2026-07-27,20.8,66.2
SNS-017,Roadside,2026-08-01,19.475,66.75
SNS-017,Roadside,2026-08-06,21.575,70.325
SNS-017,Roadside,2026-08-11,22.9,66.7
SNS-017,Roadside,2026-08-16,21.75,60.599999999999994
SNS-017,Roadside,2026-08-21,22.8,67.5
SNS-017,Roadside,2026-08-26,22.380000000000003,59.52
SNS-017,Roadside,2026-08-31,23.240000000000002,64.97999999999999
SNS-017,Roadside,2026-09-05,23.7,55.9
SNS-017,Roadside,2026-09-10,23.825,65.375
SNS-017,Roadside,2026-09-15,28.95,57.5
SNS-018,Residential,2025-01-02,24.7,57.599999999999994
SNS-018,Residential,2025-01-07,,
SNS-018,Residential,2025-01-12,25.8,53.4
SNS-018,Residential,2025-01-17,28.5,58.1
SNS-018,Residential,2025-01-22,26.95,56.825
SNS-018,Residential,2025-01-27,29.95,52.55
SNS-018,Residential,2025-02-01,,
SNS-018,Residential,2025-02-06,28.4,47.3
SNS-018,Residential,2025-02-11,27.0,52.05
SNS-018,Residential,2025-02-16,29.7,52.43333333333334
SNS-018,Residential,2025-02-21,29.025,52.225
SNS-018,Residential,2025-02-26,31.45,50.55
SNS-018,Residential,2025-03-03,,
SNS-018,Residential,2025-03-08,26.8,51.0
SNS-018,Residential,2025-03-13,29.9,51.45
SNS-018,Residential,2025-03-18,30.03333333333333,52.9
SNS-018,Residential,2025-03-23,33.4,54.0
SNS-018,Residential,2025-03-28,30.849999999999998,51.3
SNS-018,Residential,2025-04-02,30.8,48.8
SNS-018,Residential,2025-04-07,28.950000000000003,52.05
SNS-018,Residential,2025-04-12,30.525,52.675
SNS-018,Residential,2025-04-17,28.666666666666668,54.63333333333333
SNS-018,Residential,2025-04-22,29.25,52.900000000000006
SNS-018,Residential,2025-04-27,29.833333333333332,56.1
SNS-018,Residential,2025-05-02,27.366666666666664,53.800000000000004
SNS-018,Residential,2025-05-07,27.25,52.900000000000006
SNS-018,Residential,2025-05-12,,
SNS-018,Residential,2025-05-17,26.9,50.1
SNS-018,Residential,2025-05-22,27.5,58.599999999999994
SNS-018,Residential,2025-05-27,25.366666666666664,52.300000000000004
SNS-018,Residential,2025-06-01,25.96,59.42
SNS-018,Residential,2025-06-06,27.3,65.5
SNS-018,Residential,2025-06-11,23.97142857142857,59.44285714285714
SNS-018,Residential,2025-06-16,20.5,62.4
SNS-018,Residential,2025-06-21,,
SNS-018,Residential,2025-06-26,22.2,56.3
SNS-018,Residential,2025-07-01,24.0,72.4
SNS-018,Residential,2025-07-06,21.950000000000003,66.8
SNS-018,Residential,2025-07-11,20.725,68.725
SNS-018,Residential,2025-07-16,20.7,63.75
SNS-018,Residential,2025-07-21,20.825,70.5
SNS-018,Residential,2025-07-26,20.633333333333333,68.53333333333335
SNS-018,Residential,2025-07-31,20.366666666666667,69.96666666666665
SNS-018,Residential,2025-08-05,20.125,68.125
SNS-018,Residential,2025-08-10,23.3,66.4
SNS-018,Residential,2025-08-15,21.15,70.85
SNS-018,Residential,2025-08-20,18.375,71.425
SNS-018,Residential,2025-08-25,23.4,72.4
SNS-018,Residential,2025-08-30,19.6,69.4
SNS-018,Residential,2025-09-04,19.599999999999998,68.03333333333333
SNS-018,Residential,2025-09-09,20.733333333333334,66.16666666666667
SNS-018,Residential,2025-09-14,20.4,71.3
SNS-018,Residential,2025-09-19,17.4,66.0
SNS-018,Residential,2025-09-24,21.125,63.975
SNS-018,Residential,2025-09-29,18.75,65.475
SNS-018,Residential,2025-10-04,21.7,70.93333333333334
SNS-018,Residential,2025-10-09,20.0,60.6
SNS-018,Residential,2025-10-14,23.95,64.8
SNS-018,Residential,2025-10-19,23.0,65.5
SNS-018,Residential,2025-10-24,22.6,54.8
SNS-018,Residential,2025-10-29,26.7,61.9
SNS-018,Residential,2025-11-03,24.233333333333334,63.43333333333334
SNS-018,Residential,2025-11-08,25.7,58.35
SNS-018,Residential,2025-11-13,25.25,60.0
SNS-018,Residential,2025-11-18,25.65,55.05
SNS-018,Residential,2025-11-23,26.1,54.900000000000006
SNS-018,Residential,2025-11-28,26.25,55.6
SNS-018,Residential,2025-12-03,27.5,55.36666666666667
SNS-018,Residential,2025-12-08,28.7,54.1
SNS-018,Residential,2025-12-13,29.46666666666667,50.5
SNS-018,Residential,2025-12-18,28.2,53.3
SNS-018,Residential,2025-12-23,30.8,58.0
SNS-018,Residential,2025-12-28,,
SNS-018,Residential,2026-01-02,29.4,56.45
SNS-018,Residential,2026-01-07,29.633333333333336,52.5
SNS-018,Residential,2026-01-12,30.4,53.325
SNS-018,Residential,2026-01-17,28.8,50.0
SNS-018,Residential,2026-01-22,29.900000000000002,58.23333333333333
SNS-018,Residential,2026-01-27,31.400000000000002,50.166666666666664
SNS-018,Residential,2026-02-01,28.2,53.4
SNS-018,Residential,2026-02-06,28.799999999999997,52.3
SNS-018,Residential,2026-02-11,,
