,timestamp,sensor_id,location_type,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,traffic_density_score,co2_ppm,no2_ppb,pm2.5,pm10,aqi_category
1322,2025-02-25 02:00:00,SNS-006,Industrial,27.3,59.5,1.0,0,0.14,522.4,15.6,46.5,64.1,Unhealthy for Sensitive
1323,2025-02-25 03:00:00,SNS-044,Residential,29.0,55.5,2.1,0,0.03,395.5,1.4,12.9,18.2,Moderate
1324,2025-02-25 04:00:00,SNS-030,Industrial,29.7,42.6,2.2,0,0.08,523.9,13.4,40.6,68.5,Unhealthy for Sensitive
1325,2025-02-25 05:00:00,SNS-036,Industrial,31.7,38.0,1.4,0,0.58,544.4,30.5,60.1,96.0,Unhealthy
1326,2025-02-25 06:00:00,SNS-003,Park,26.3,44.1,6.9,0,0.35,406.9,23.2,2.0,6.3,Good
1327,2025-02-25 07:00:00,SNS-043,Industrial,31.9,53.6,1.1,0,0.75,571.1,39.3,57.5,85.4,Unhealthy
1328,2025-02-25 08:00:00,SNS-002,Industrial,29.3,59.4,7.5,0,0.87,537.8,43.4,59.6,91.9,Unhealthy
1329,2025-02-25 09:00:00,SNS-013,Roadside,31.2,54.4,3.7,0,0.87,506.8,45.7,53.1,77.3,Unhealthy for Sensitive
1330,2025-02-25 10:00:00,SNS-029,Park,30.0,46.7,5.3,0,0.36,420.7,22.8,6.6,8.0,Good
1331,2025-02-25 11:00:00,SNS-005,Industrial,30.7,50.3,4.1,0,0.39,520.9,24.9,44.3,67.4,Unhealthy for Sensitive
1332,2025-02-25 12:00:00,SNS-005,Industrial,32.9,50.4,0.9,0,0.4,540.0,20.4,48.0,67.0,Unhealthy for Sensitive
1333,2025-02-25 13:00:00,SNS-013,Roadside,28.8,56.0,1.9,0,0.51,477.5,29.9,45.3,68.3,Unhealthy for Sensitive
1334,2025-02-25 14:00:00,SNS-018,Residential,28.5,57.7,4.4,0,0.35,423.7,38.0,12.9,18.0,Moderate
1335,2025-02-25 15:00:00,SNS-029,Park,32.6,46.4,1.1,0,0.34,420.9,20.4,10.1,16.0,Good
1336,2025-02-25 16:00:00,SNS-036,Industrial,26.8,50.1,1.5,0,0.95,589.8,47.3,61.9,92.8,Unhealthy
1337,2025-02-25 17:00:00,SNS-010,Roadside,30.6,51.3,1.9,0,0.93,519.9,48.0,63.2,93.5,Unhealthy
1338,2025-02-25 18:00:00,SNS-003,Park,27.4,47.5,5.0,0,0.77,455.3,37.6,14.5,27.0,Moderate
1339,2025-02-25 19:00:00,SNS-037,Residential,30.1,57.7,2.3,0,0.88,465.2,42.4,29.1,39.4,Moderate
1340,2025-02-25 20:00:00,SNS-026,Industrial,25.8,49.0,3.3,0,0.32,513.4,26.4,33.0,51.3,Moderate
1341,2025-02-25 21:00:00,SNS-025,Industrial,28.7,54.0,2.5,0,0.38,524.7,31.9,43.0,66.9,Unhealthy for Sensitive
1342,2025-02-25 22:00:00,SNS-018,Residential,29.6,49.3,0.8,0,0.34,462.4,24.0,20.9,31.7,Moderate
1343,2025-02-25 23:00:00,SNS-003,Park,28.9,50.0,2.2,0,0.18,420.0,13.1,7.0,15.0,Good
1344,2025-02-26 00:00:00,SNS-014,Roadside,32.0,56.4,1.8,0,0.18,449.7,21.9,36.7,49.2,Unhealthy for Sensitive
1345,2025-02-26 01:00:00,SNS-046,Roadside,31.7,46.3,5.9,0,0.1,433.1,11.2,19.2,38.9,Moderate
1346,2025-02-26 02:00:00,SNS-035,Roadside,28.4,42.9,4.0,0,0.19,455.1,14.6,30.3,43.3,Moderate
1347,2025-02-26 03:00:00,SNS-020,Roadside,27.5,53.8,0.3,0,0.14,465.6,16.3,44.7,62.3,Unhealthy for Sensitive
1348,2025-02-26 04:00:00,SNS-036,Industrial,30.3,54.3,6.1,0,0.12,474.1,18.3,39.6,65.8,Unhealthy for Sensitive
1349,2025-02-26 05:00:00,SNS-024,Park,30.8,50.0,4.6,0,0.53,443.0,36.7,10.0,9.6,Good
1350,2025-02-26 06:00:00,SNS-002,Industrial,29.2,55.3,3.1,0,0.57,547.0,37.1,57.2,86.7,Unhealthy
1351,2025-02-26 07:00:00,SNS-026,Industrial,24.4,53.4,1.5,0,0.92,585.0,39.5,64.6,90.3,Unhealthy
1352,2025-02-26 08:00:00,SNS-019,Industrial,32.3,46.3,3.0,0,0.82,579.5,49.3,58.9,86.4,Unhealthy
1353,2025-02-26 09:00:00,SNS-034,Residential,33.0,52.3,1.6,0,0.91,486.4,55.0,33.1,47.0,Moderate
1354,2025-02-26 10:00:00,SNS-016,Roadside,27.2,59.9,1.5,0,0.54,498.1,36.7,50.9,76.2,Unhealthy for Sensitive
1355,2025-02-26 11:00:00,SNS-029,Park,28.8,52.0,4.6,1,0.56,451.7,20.7,6.3,8.3,Good
1356,2025-02-26 12:00:00,SNS-043,Industrial,31.2,46.6,8.4,0,0.53,497.1,21.8,41.1,48.9,Unhealthy for Sensitive
1357,2025-02-26 13:00:00,SNS-016,Roadside,28.8,58.4,0.7,0,0.31,480.7,19.6,28.8,43.0,Moderate
1358,2025-02-26 14:00:00,SNS-024,Park,28.2,53.2,0.8,0,0.45,447.3,31.4,31.1,54.5,Moderate
1359,2025-02-26 15:00:00,SNS-010,Roadside,31.3,47.4,2.6,0,0.53,480.6,37.3,46.4,64.5,Unhealthy for Sensitive
1360,2025-02-26 16:00:00,SNS-030,Industrial,30.2,45.9,2.6,0,0.75,556.8,37.4,54.5,77.6,Unhealthy for Sensitive
1361,2025-02-26 17:00:00,SNS-017,Roadside,29.0,47.0,11.4,0,0.9,495.0,52.6,32.9,53.5,Moderate
1362,2025-02-26 18:00:00,SNS-034,Residential,32.7,50.6,5.9,0,0.87,462.4,44.8,22.3,28.5,Moderate
1363,2025-02-26 19:00:00,SNS-017,Roadside,28.4,54.5,4.0,0,0.94,509.6,42.5,57.0,87.2,Unhealthy
1364,2025-02-26 20:00:00,SNS-015,Roadside,33.8,50.0,0.3,5,0.45,480.4,30.2,26.0,34.1,Moderate
1365,2025-02-26 21:00:00,SNS-031,Park,27.3,57.4,2.9,0,0.41,424.6,20.2,12.0,16.8,Moderate
1366,2025-02-26 22:00:00,SNS-017,Roadside,29.5,46.3,0.3,0,0.5,498.0,33.9,54.7,79.9,Unhealthy for Sensitive
1367,2025-02-26 23:00:00,SNS-006,Industrial,27.8,47.6,8.1,0,0.02,465.8,-0.0,21.0,38.0,Moderate
1368,2025-02-27 00:00:00,SNS-007,Park,28.7,47.9,3.7,0,0.08,403.4,15.9,2.0,5.0,Good
1369,2025-02-27 01:00:00,SNS-004,Park,29.3,48.7,1.8,0,0.14,402.0,23.5,14.6,18.6,Moderate
1370,2025-02-27 02:00:00,SNS-027,Residential,32.5,46.7,5.4,0,0.01,385.4,17.6,6.8,10.6,Good
1371,2025-02-27 03:00:00,SNS-037,Residential,29.4,58.9,2.1,0,0.06,404.5,10.3,7.2,11.5,Good
1372,2025-02-27 04:00:00,SNS-020,Roadside,34.0,52.8,1.6,0,0.0,452.6,9.1,38.7,59.8,Unhealthy for Sensitive
1373,2025-02-27 05:00:00,SNS-048,Roadside,33.0,43.8,3.6,0,0.35,478.9,20.4,32.1,35.4,Moderate
1374,2025-02-27 06:00:00,SNS-012,Park,27.2,58.8,0.8,0,0.5,456.9,22.2,19.6,27.8,Moderate
1375,2025-02-27 07:00:00,SNS-005,Industrial,32.0,58.8,4.3,0,0.9,565.4,46.6,56.7,79.4,Unhealthy
1376,2025-02-27 08:00:00,SNS-028,Residential,26.2,47.1,3.9,1,0.86,485.2,37.3,21.7,33.2,Moderate
1377,2025-02-27 09:00:00,SNS-011,Residential,29.0,48.5,4.1,0,0.97,476.7,50.8,33.7,53.2,Moderate
1378,2025-02-27 10:00:00,SNS-003,Park,28.2,54.5,3.2,0,0.58,429.1,25.7,21.9,36.1,Moderate
1379,2025-02-27 11:00:00,SNS-024,Park,31.6,50.8,0.1,0,0.31,424.9,26.1,28.9,39.4,Moderate
1380,2025-02-27 12:00:00,SNS-002,Industrial,29.8,49.6,4.8,0,0.53,527.7,32.1,48.0,77.0,Unhealthy for Sensitive
1381,2025-02-27 13:00:00,SNS-003,Park,29.6,44.4,3.7,0,0.53,428.4,33.5,21.7,31.8,Moderate
1382,2025-02-27 14:00:00,SNS-025,Industrial,29.0,51.9,2.2,0,0.33,533.5,25.3,46.2,72.2,Unhealthy for Sensitive
1383,2025-02-27 15:00:00,SNS-033,Roadside,31.1,52.1,3.4,0,0.53,507.4,43.4,45.5,70.5,Unhealthy for Sensitive
1384,2025-02-27 16:00:00,SNS-033,Roadside,30.6,59.4,2.4,0,0.91,529.2,54.8,52.7,80.6,Unhealthy for Sensitive
1385,2025-02-27 17:00:00,SNS-042,Residential,30.6,54.2,6.2,0,0.89,474.4,44.0,27.3,38.6,Moderate
1386,2025-02-27 18:00:00,SNS-012,Park,32.5,55.4,4.7,0,0.98,485.6,46.4,17.3,29.6,Moderate
1387,2025-02-27 19:00:00,SNS-029,Park,29.3,50.8,3.3,0,0.84,478.9,44.3,27.6,41.0,Moderate
1388,2025-02-27 20:00:00,SNS-038,Roadside,29.4,44.5,1.9,0,0.55,500.2,31.2,45.2,74.3,Unhealthy for Sensitive
1389,2025-02-27 21:00:00,SNS-004,Park,33.9,57.1,4.7,0,0.54,437.0,32.9,9.8,11.9,Good
1390,2025-02-27 22:00:00,SNS-035,Roadside,28.1,44.6,8.4,0,0.43,451.2,26.0,34.8,55.4,Moderate
1391,2025-02-27 23:00:00,SNS-038,Roadside,28.3,56.7,1.1,5,0.07,445.7,18.8,19.0,30.0,Moderate
1392,2025-02-28 00:00:00,SNS-038,Roadside,25.1,53.3,5.6,10,0.18,439.7,20.6,15.0,23.8,Moderate
1393,2025-02-28 01:00:00,SNS-028,Residential,30.5,45.6,1.9,0,0.03,409.0,10.1,11.9,10.6,Good
1394,2025-02-28 02:00:00,SNS-025,Industrial,30.4,39.1,1.8,0,0.12,510.2,5.6,43.8,67.7,Unhealthy for Sensitive
1395,2025-02-28 03:00:00,SNS-014,Roadside,28.0,44.5,2.4,0,0.16,437.3,23.5,36.8,54.3,Unhealthy for Sensitive
1396,2025-02-28 04:00:00,SNS-025,Industrial,28.8,60.9,1.4,0,0.14,490.7,13.8,51.9,78.0,Unhealthy for Sensitive
1397,2025-02-28 05:00:00,SNS-004,Park,28.3,44.4,2.0,0,0.35,424.4,29.7,15.0,25.3,Moderate
1398,2025-02-28 06:00:00,SNS-046,Roadside,28.9,43.5,2.1,0,0.32,464.8,27.5,35.9,51.8,Unhealthy for Sensitive
1399,2025-02-28 07:00:00,SNS-038,Roadside,30.5,41.0,5.8,0,0.8,514.4,40.9,53.9,83.6,Unhealthy for Sensitive
1400,2025-02-28 08:00:00,SNS-019,Industrial,29.9,47.6,1.6,0,0.83,579.5,43.8,68.3,109.0,Unhealthy
1401,2025-02-28 09:00:00,SNS-042,Residential,31.2,51.1,6.0,0,0.93,461.7,51.3,30.0,39.9,Moderate
1402,2025-02-28 10:00:00,SNS-006,Industrial,30.3,56.2,2.4,0,0.51,544.3,23.8,43.9,71.8,Unhealthy for Sensitive
1403,2025-02-28 11:00:00,SNS-039,Park,27.7,55.1,21.5,0,0.31,380.0,17.9,2.0,8.0,Good
1404,2025-02-28 12:00:00,SNS-003,Park,29.7,51.8,4.0,0,0.44,425.1,27.7,6.9,11.8,Good
1405,2025-02-28 13:00:00,SNS-032,Roadside,28.3,54.8,3.3,0,0.34,469.8,22.5,38.4,67.1,Unhealthy for Sensitive
1406,2025-02-28 14:00:00,SNS-023,Roadside,27.7,49.9,1.7,0,0.44,487.5,24.2,43.8,61.3,Unhealthy for Sensitive
1407,2025-02-28 15:00:00,SNS-009,Park,26.4,50.0,1.6,0,0.35,421.6,21.3,4.6,5.9,Good
1408,2025-02-28 16:00:00,SNS-010,Roadside,29.9,52.7,5.2,0,0.81,510.6,39.7,38.4,60.2,Unhealthy for Sensitive
1409,2025-02-28 17:00:00,SNS-018,Residential,34.9,54.0,3.5,0,0.79,455.1,38.2,28.6,39.5,Moderate
1410,2025-02-28 18:00:00,SNS-007,Park,29.1,46.3,7.2,0,0.82,446.3,39.6,10.8,15.2,Good
1411,2025-02-28 19:00:00,SNS-032,Roadside,28.3,56.4,2.0,0,0.9,531.1,49.1,52.4,72.5,Unhealthy for Sensitive
1412,2025-02-28 20:00:00,SNS-025,Industrial,31.1,36.9,2.3,1,0.48,549.9,24.2,26.4,36.9,Moderate
1413,2025-02-28 21:00:00,SNS-002,Industrial,33.3,51.1,0.3,0,0.58,563.3,26.4,56.3,83.4,Unhealthy
1414,2025-02-28 22:00:00,SNS-036,Industrial,31.1,50.2,8.9,0,0.53,515.1,27.1,43.8,64.4,Unhealthy for Sensitive
1415,2025-02-28 23:00:00,SNS-024,Park,28.8,69.2,4.1,0,0.08,387.4,13.3,5.0,5.0,Good
1416,2025-03-01 00:00:00,SNS-020,Roadside,34.0,48.4,1.6,0,0.2,458.9,20.5,44.0,70.1,Unhealthy for Sensitive
1417,2025-03-01 01:00:00,SNS-036,Industrial,27.3,54.6,1.7,0,0.13,496.7,21.6,28.7,45.5,Moderate
1418,2025-03-01 02:00:00,SNS-047,Park,31.9,60.1,2.7,0,0.19,406.1,17.0,15.0,24.2,Moderate
1419,2025-03-01 03:00:00,SNS-024,Park,29.8,57.5,4.0,0,0.16,424.7,18.0,2.0,5.0,Good
1420,2025-03-01 04:00:00,SNS-050,Industrial,29.1,46.1,1.2,0,0.07,506.9,12.6,45.0,73.2,Unhealthy for Sensitive
1421,2025-03-01 05:00:00,SNS-040,Residential,26.1,45.7,3.9,0,0.51,436.7,23.1,24.5,39.8,Moderate
1422,2025-03-01 06:00:00,SNS-027,Residential,29.2,46.3,5.7,0,0.33,415.7,28.2,16.6,16.2,Moderate
1423,2025-03-01 07:00:00,SNS-036,Industrial,32.2,48.7,6.7,0,0.9,558.0,37.6,51.6,77.2,Unhealthy for Sensitive
1424,2025-03-01 08:00:00,SNS-043,Industrial,27.6,58.5,0.6,1,0.93,593.3,46.8,44.0,62.5,Unhealthy for Sensitive
1425,2025-03-01 09:00:00,SNS-025,Industrial,26.3,52.3,3.8,0,0.99,585.6,60.3,62.0,97.0,Unhealthy
1426,2025-03-01 10:00:00,SNS-002,Industrial,28.6,47.2,3.2,0,0.35,518.7,18.9,39.6,54.4,Unhealthy for Sensitive
1427,2025-03-01 11:00:00,SNS-041,Industrial,27.7,51.3,6.4,0,0.55,508.6,28.8,45.9,59.3,Unhealthy for Sensitive
1428,2025-03-01 12:00:00,SNS-018,Residential,28.0,47.1,4.6,0,0.56,437.5,28.7,17.9,32.0,Moderate
1429,2025-03-01 13:00:00,SNS-025,Industrial,27.7,59.2,9.9,0,0.43,486.8,25.5,37.7,52.2,Unhealthy for Sensitive
1430,2025-03-01 14:00:00,SNS-015,Roadside,28.5,55.2,0.9,0,0.58,492.3,37.5,47.7,67.9,Unhealthy for Sensitive
1431,2025-03-01 15:00:00,SNS-024,Park,28.9,47.1,4.8,0,0.39,417.6,30.5,10.3,10.9,Good
1432,2025-03-01 16:00:00,SNS-001,Roadside,26.9,49.1,3.6,0,0.8,517.2,48.6,57.1,94.8,Unhealthy
1433,2025-03-01 17:00:00,SNS-037,Residential,32.4,58.5,10.3,0,0.73,454.2,34.8,13.1,19.2,Moderate
1434,2025-03-01 18:00:00,SNS-038,Roadside,30.4,52.0,2.9,0,0.87,514.4,48.0,59.0,85.0,Unhealthy
1435,2025-03-01 19:00:00,SNS-010,Roadside,28.5,43.6,2.4,0,0.9,534.5,52.0,52.5,83.1,Unhealthy for Sensitive
1436,2025-03-01 20:00:00,SNS-001,Roadside,31.4,49.1,2.8,0,0.39,477.3,31.6,39.8,64.4,Unhealthy for Sensitive
1437,2025-03-01 21:00:00,SNS-026,Industrial,28.4,46.0,3.7,0,0.36,544.1,22.3,41.8,64.0,Unhealthy for Sensitive
1438,2025-03-01 22:00:00,SNS-016,Roadside,33.5,56.8,5.6,0,0.53,473.2,29.5,40.9,63.6,Unhealthy for Sensitive
1439,2025-03-01 23:00:00,SNS-010,Roadside,28.0,57.3,3.8,5,0.15,445.2,17.0,21.6,39.3,Moderate
1440,2025-03-02 00:00:00,SNS-038,Roadside,30.0,51.0,3.2,10,0.01,417.7,5.6,20.9,39.0,Moderate
1441,2025-03-02 01:00:00,SNS-003,Park,30.8,59.5,1.8,0,0.13,393.7,6.7,3.8,5.0,Good
1442,2025-03-02 02:00:00,SNS-041,Industrial,31.9,48.2,1.3,0,0.03,482.7,8.0,46.9,63.0,Unhealthy for Sensitive
1443,2025-03-02 03:00:00,SNS-034,Residential,27.7,42.8,0.1,0,0.18,419.6,17.1,23.1,36.3,Moderate
1444,2025-03-02 04:00:00,SNS-039,Park,27.1,59.5,3.4,0,0.09,391.6,4.6,5.1,7.3,Good
1445,2025-03-02 05:00:00,SNS-039,Park,28.6,54.6,1.7,0,0.39,430.5,23.3,13.6,14.4,Moderate
1446,2025-03-02 06:00:00,SNS-004,Park,28.6,38.9,6.9,1,0.31,391.1,25.4,2.0,5.0,Good
1447,2025-03-02 07:00:00,SNS-011,Residential,28.5,62.4,1.3,0,0.73,453.7,38.6,30.3,50.3,Moderate
1448,2025-03-02 08:00:00,SNS-044,Residential,29.5,43.9,2.2,0,0.83,461.5,44.5,36.4,50.1,Unhealthy for Sensitive
1449,2025-03-02 09:00:00,SNS-012,Park,29.4,52.9,3.0,0,0.97,497.2,50.4,25.7,41.7,Moderate
1450,2025-03-02 10:00:00,SNS-015,Roadside,28.7,49.3,9.8,0,0.57,465.7,48.1,26.6,37.8,Moderate
1451,2025-03-02 11:00:00,SNS-036,Industrial,30.6,51.1,4.0,0,0.58,537.8,32.8,42.0,56.9,Unhealthy for Sensitive
1452,2025-03-02 12:00:00,SNS-026,Industrial,28.7,39.9,5.7,0,0.45,514.4,37.5,36.4,55.8,Unhealthy for Sensitive
1453,2025-03-02 13:00:00,SNS-037,Residential,30.0,55.6,2.6,5,0.36,429.0,26.7,14.6,22.8,Moderate
1454,2025-03-02 14:00:00,SNS-008,Roadside,31.3,52.0,5.7,0,0.58,464.7,36.3,43.0,59.8,Unhealthy for Sensitive
1455,2025-03-02 15:00:00,SNS-003,Park,28.5,61.4,2.1,0,0.5,440.4,25.8,13.2,22.1,Moderate
1456,2025-03-02 16:00:00,SNS-040,Residential,31.8,60.9,13.1,0,0.79,410.1,45.4,13.7,28.8,Moderate
1457,2025-03-02 17:00:00,SNS-036,Industrial,33.6,47.5,0.3,0,0.85,568.6,42.4,65.1,96.0,Unhealthy
1458,2025-03-02 18:00:00,SNS-037,Residential,27.0,50.0,2.7,0,0.75,470.4,41.6,39.9,58.5,Unhealthy for Sensitive
1459,2025-03-02 19:00:00,SNS-005,Industrial,30.4,45.5,3.0,0,0.98,591.6,56.2,57.6,77.4,Unhealthy
1460,2025-03-02 20:00:00,SNS-037,Residential,28.8,50.3,2.7,0,0.58,467.3,39.5,20.5,25.6,Moderate
1461,2025-03-02 21:00:00,SNS-003,Park,27.1,44.7,1.2,5,0.37,438.1,28.3,9.8,12.6,Good
1462,2025-03-02 22:00:00,SNS-019,Industrial,28.1,62.2,1.5,0,0.55,550.6,34.4,48.4,64.8,Unhealthy for Sensitive
1463,2025-03-02 23:00:00,SNS-045,Residential,27.1,55.4,5.8,0,0.06,380.0,8.7,7.0,9.3,Good
1464,2025-03-03 00:00:00,SNS-023,Roadside,27.5,60.4,1.3,1,0.18,459.5,11.1,23.8,43.5,Moderate
1465,2025-03-03 01:00:00,SNS-040,Residential,31.3,52.4,1.9,0,0.05,394.0,2.5,21.6,27.6,Moderate
1466,2025-03-03 02:00:00,SNS-032,Roadside,28.7,41.7,1.5,0,0.19,457.4,14.7,39.5,56.3,Unhealthy for Sensitive
1467,2025-03-03 03:00:00,SNS-001,Roadside,30.1,46.4,0.5,0,0.04,425.1,7.7,36.4,55.5,Unhealthy for Sensitive
1468,2025-03-03 04:00:00,SNS-046,Roadside,30.2,43.1,5.6,0,0.18,436.1,19.6,38.0,58.1,Unhealthy for Sensitive
1469,2025-03-03 05:00:00,SNS-022,Roadside,30.4,59.7,2.9,0,0.37,462.6,27.8,41.9,63.9,Unhealthy for Sensitive
1470,2025-03-03 06:00:00,SNS-046,Roadside,34.5,52.5,3.0,0,0.6,499.8,38.6,53.6,83.1,Unhealthy for Sensitive
1471,2025-03-03 07:00:00,SNS-007,Park,32.1,53.3,3.0,0,0.89,479.6,42.3,32.2,53.0,Moderate
1472,2025-03-03 08:00:00,SNS-013,Roadside,28.8,48.0,5.0,1,0.99,527.8,50.2,29.1,46.8,Moderate
1473,2025-03-03 09:00:00,SNS-047,Park,26.6,62.2,4.1,0,0.88,457.6,48.7,26.2,29.1,Moderate
1474,2025-03-03 10:00:00,SNS-017,Roadside,30.1,50.5,4.7,0,0.6,482.1,34.5,33.1,50.3,Moderate
1475,2025-03-03 11:00:00,SNS-039,Park,27.2,53.2,6.2,0,0.52,415.5,35.7,12.0,15.3,Moderate
1476,2025-03-03 12:00:00,SNS-004,Park,30.8,53.5,3.5,0,0.53,435.9,32.2,2.0,5.0,Good
1477,2025-03-03 13:00:00,SNS-036,Industrial,30.5,50.6,0.7,0,0.44,551.2,34.0,44.6,66.7,Unhealthy for Sensitive
1478,2025-03-03 14:00:00,SNS-039,Park,30.2,54.3,4.3,0,0.31,407.7,28.5,6.6,14.6,Good
1479,2025-03-03 15:00:00,SNS-031,Park,31.3,49.9,7.9,0,0.55,407.8,31.8,4.9,8.1,Good
1480,2025-03-03 16:00:00,SNS-035,Roadside,31.0,49.1,7.0,0,0.76,478.2,49.7,41.1,72.4,Unhealthy for Sensitive
1481,2025-03-03 17:00:00,SNS-022,Roadside,28.1,51.0,1.5,0,0.81,516.8,38.2,52.3,72.0,Unhealthy for Sensitive
1482,2025-03-03 18:00:00,SNS-003,Park,28.9,59.7,1.9,0,0.92,487.2,46.1,28.9,40.1,Moderate
1483,2025-03-03 19:00:00,SNS-017,Roadside,28.6,55.2,2.1,0,0.98,535.0,49.6,55.9,84.0,Unhealthy
1484,2025-03-03 20:00:00,SNS-002,Industrial,31.7,47.9,8.0,0,0.55,518.2,29.8,33.0,49.2,Moderate
1485,2025-03-03 21:00:00,SNS-008,Roadside,31.2,61.4,3.1,0,0.43,502.1,26.7,54.8,87.0,Unhealthy for Sensitive
1486,2025-03-03 22:00:00,SNS-021,Industrial,31.6,57.0,1.1,0,0.44,549.2,24.8,51.0,75.0,Unhealthy for Sensitive
1487,2025-03-03 23:00:00,SNS-025,Industrial,26.5,57.2,5.5,0,0.05,481.7,9.8,29.4,54.2,Moderate
1488,2025-03-04 00:00:00,SNS-025,Industrial,29.9,46.3,6.5,0,0.01,470.1,12.6,34.9,47.1,Moderate
1489,2025-03-04 01:00:00,SNS-039,Park,27.0,45.7,4.1,0,0.17,391.6,26.8,2.0,5.0,Good
1490,2025-03-04 02:00:00,SNS-021,Industrial,31.1,51.4,6.2,0,0.04,462.2,10.6,33.0,56.2,Moderate
1491,2025-03-04 03:00:00,SNS-023,Roadside,29.4,51.1,9.0,0,0.02,399.4,22.5,16.6,21.5,Moderate
1492,2025-03-04 04:00:00,SNS-002,Industrial,31.3,51.9,4.1,0,0.12,499.5,17.2,27.7,49.7,Moderate
1493,2025-03-04 05:00:00,SNS-013,Roadside,29.2,53.0,8.9,0,0.58,466.6,31.7,37.8,55.0,Unhealthy for Sensitive
1494,2025-03-04 06:00:00,SNS-047,Park,32.1,51.5,1.1,0,0.46,443.2,29.9,13.3,19.0,Moderate
1495,2025-03-04 07:00:00,SNS-034,Residential,31.1,51.8,7.0,0,0.85,461.6,41.7,25.9,42.6,Moderate
1496,2025-03-04 08:00:00,SNS-046,Roadside,27.3,45.9,2.5,0,0.7,487.5,38.5,58.4,93.4,Unhealthy
1497,2025-03-04 09:00:00,SNS-045,Residential,29.2,54.3,1.3,0,0.87,500.6,48.9,37.9,52.0,Unhealthy for Sensitive
1498,2025-03-04 10:00:00,SNS-023,Roadside,24.0,46.5,0.3,0,0.44,471.6,30.3,41.3,52.2,Unhealthy for Sensitive
1499,2025-03-04 11:00:00,SNS-005,Industrial,28.7,57.5,7.3,1,0.54,536.2,44.1,23.9,38.0,Moderate
1500,2025-03-04 12:00:00,SNS-037,Residential,29.8,46.2,3.0,0,0.44,434.3,34.1,14.7,20.2,Moderate
1501,2025-03-04 13:00:00,SNS-019,Industrial,26.8,51.9,10.0,0,0.45,497.8,25.3,35.5,45.1,Unhealthy for Sensitive
1502,2025-03-04 14:00:00,SNS-008,Roadside,29.8,41.1,2.0,0,0.56,490.2,32.2,52.4,78.0,Unhealthy for Sensitive
1503,2025-03-04 15:00:00,SNS-038,Roadside,29.4,51.3,9.5,0,0.39,451.3,30.5,35.0,49.8,Unhealthy for Sensitive
1504,2025-03-04 16:00:00,SNS-022,Roadside,28.6,57.4,2.4,0,0.89,531.6,45.2,60.2,89.5,Unhealthy
1505,2025-03-04 17:00:00,SNS-007,Park,31.4,49.0,5.2,0,0.84,442.6,37.7,14.6,29.3,Moderate
1506,2025-03-04 18:00:00,SNS-044,Residential,33.4,47.0,2.4,0,0.7,466.9,41.6,31.6,44.0,Moderate
1507,2025-03-04 19:00:00,SNS-043,Industrial,30.5,47.7,5.2,0,0.86,572.5,52.6,51.9,79.4,Unhealthy for Sensitive
1508,2025-03-04 20:00:00,SNS-028,Residential,28.6,48.4,1.2,0,0.53,465.0,28.0,36.4,59.8,Unhealthy for Sensitive
1509,2025-03-04 21:00:00,SNS-028,Residential,31.0,47.0,9.1,0,0.38,408.8,27.0,6.8,5.8,Good
1510,2025-03-04 22:00:00,SNS-027,Residential,29.8,52.2,3.3,0,0.47,455.6,19.8,31.3,51.6,Moderate
1511,2025-03-04 23:00:00,SNS-039,Park,27.9,52.5,6.5,0,0.09,380.0,12.8,2.0,7.6,Good
1512,2025-03-05 00:00:00,SNS-024,Park,32.9,47.9,7.8,1,0.04,380.0,8.4,2.0,5.0,Good
1513,2025-03-05 01:00:00,SNS-001,Roadside,31.0,42.7,6.4,0,0.04,431.1,14.4,17.8,23.4,Moderate
1514,2025-03-05 02:00:00,SNS-032,Roadside,33.5,45.8,0.3,0,0.05,453.5,16.9,43.3,63.8,Unhealthy for Sensitive
1515,2025-03-05 03:00:00,SNS-033,Roadside,31.1,58.9,9.2,0,0.07,414.1,14.2,11.7,14.5,Good
1516,2025-03-05 04:00:00,SNS-032,Roadside,28.4,49.6,2.7,0,0.2,459.2,21.7,36.0,56.7,Unhealthy for Sensitive
1517,2025-03-05 05:00:00,SNS-032,Roadside,29.3,53.3,0.2,0,0.36,482.6,25.5,54.2,78.1,Unhealthy for Sensitive
1518,2025-03-05 06:00:00,SNS-029,Park,29.1,43.4,1.4,0,0.38,430.4,38.3,10.1,16.1,Good
1519,2025-03-05 07:00:00,SNS-017,Roadside,31.9,51.1,4.1,0,0.87,506.7,40.4,62.4,93.8,Unhealthy
1520,2025-03-05 08:00:00,SNS-001,Roadside,28.4,49.8,2.9,0,0.82,518.7,39.5,52.5,76.5,Unhealthy for Sensitive
1521,2025-03-05 09:00:00,SNS-032,Roadside,27.4,50.8,3.9,0,0.8,513.1,42.9,49.4,73.5,Unhealthy for Sensitive
1522,2025-03-05 10:00:00,SNS-005,Industrial,31.6,53.1,0.2,0,0.51,534.6,31.4,51.5,74.2,Unhealthy for Sensitive
1523,2025-03-05 11:00:00,SNS-024,Park,28.4,44.4,0.9,0,0.38,421.5,21.0,9.3,19.3,Good
1524,2025-03-05 12:00:00,SNS-045,Residential,33.9,45.1,3.0,0,0.56,440.3,32.3,31.2,48.7,Moderate
